Wall time,Step,Value
1600086212.3637514,99,3.718975067138672
1600086213.2814746,599,1.7828526496887207
1600086214.1925783,1099,2.4344077110290527
1600086215.1268785,1599,3.435826063156128
1600086216.0335228,2099,0.08352284878492355
1600086216.9426746,2599,nan
1600086217.8663085,3099,0.8678590655326843
1600086218.7899556,3599,1.3324806690216064
1600086219.7461379,4099,3.3333332538604736
1600086220.6838892,4599,2.5
1600086221.597988,5099,0.0
1600086222.518691,5599,3.3333332538604736
1600086223.4357991,6099,3.3333332538604736
1600086224.3227258,6599,3.3333332538604736
1600086225.2116613,7099,3.3333332538604736
1600086226.145823,7599,3.3333332538604736
1600086227.0451715,8099,3.3333332538604736
1600086227.9298592,8599,5.0
1600086228.8208394,9099,2.0
1600086229.7437766,9599,0.0
1600086230.810642,10099,nan
1600086231.7568097,10599,5.0
1600086232.7527032,11099,0.0
1600086233.657678,11599,2.5
1600086234.6482124,12099,5.0
1600086235.5917196,12599,0.0
1600086236.493398,13099,nan
1600086237.3806987,13599,3.3333332538604736
1600086238.2742686,14099,2.5
1600086239.1744676,14599,5.0
1600086240.0717282,15099,2.5
1600086240.9586945,15599,nan
1600086241.8578727,16099,5.0
1600086242.7605777,16599,nan
1600086243.6372926,17099,2.5
1600086244.533276,17599,5.0
1600086245.4263031,18099,nan
1600086246.3115592,18599,0.0
1600086247.2142737,19099,0.0
1600086248.1044946,19599,2.5
1600086248.9858012,20099,nan
1600086249.879402,20599,5.0
1600086250.7913246,21099,5.0
1600086251.6936178,21599,3.3333332538604736
1600086252.5836325,22099,5.0
1600086253.5165443,22599,5.0
1600086254.433377,23099,3.3333332538604736
1600086255.3224947,23599,nan
1600086256.2492409,24099,nan
1600086257.2306275,24599,3.3333332538604736
1600086258.1429627,25099,5.0
1600086259.0877924,25599,3.3333332538604736
1600086260.147634,26099,3.3333332538604736
1600086261.1016026,26599,5.0
1600086262.033989,27099,0.0
1600086262.9612718,27599,0.0
1600086263.8659446,28099,5.0
1600086264.8141193,28599,3.3333332538604736
1600086265.7461908,29099,4.0
1600086266.6976893,29599,nan
1600086267.6263897,30099,3.3333332538604736
1600086268.6148498,30599,2.5
1600086269.5965617,31099,0.0
1600086270.540962,31599,5.0
1600086271.520483,32099,5.0
1600086272.4925492,32599,5.0
1600086273.4889731,33099,3.3333332538604736
1600086274.42247,33599,5.0
1600086275.3434978,34099,2.5
1600086276.2414384,34599,nan
1600086277.162607,35099,5.0
1600086278.079661,35599,5.0
1600086279.0010624,36099,5.0
1600086279.9146328,36599,5.0
1600086280.9404209,37099,0.0
1600086281.904675,37599,0.0
1600086282.824587,38099,0.0
1600086283.7873673,38599,nan
1600086284.7643573,39099,nan
1600086285.6864297,39599,2.0
1600086286.7014735,40099,nan
1600086287.7397606,40599,nan
1600086288.7197258,41099,0.0
1600086289.6833367,41599,nan
1600086290.6447396,42099,0.0
1600086291.5770059,42599,4.0
1600086292.5037608,43099,0.0
1600086293.4314933,43599,5.0
1600086294.3475096,44099,2.5
1600086295.2342951,44599,2.5
1600086296.1683655,45099,nan
1600086297.1115894,45599,5.0
1600086298.0753355,46099,3.3333332538604736
1600086299.0686853,46599,3.3333332538604736
1600086300.0826542,47099,5.0
1600086300.9914286,47599,5.0
1600086301.909504,48099,0.0
1600086302.8156703,48599,nan
1600086303.7650127,49099,5.0
1600086304.7333398,49599,0.0
1600086305.7168593,50099,3.3333332538604736
1600086306.6595325,50599,0.0
1600086307.5747433,51099,2.5
1600086308.5485868,51599,5.0
1600086309.5354064,52099,4.0
1600086310.4817097,52599,5.0
1600086311.4287004,53099,nan
1600086312.362452,53599,nan
1600086313.3255856,54099,2.5
1600086314.3555264,54599,0.0
1600086315.2950275,55099,5.0
1600086316.214401,55599,0.0
1600086317.1646266,56099,5.0
1600086318.1432712,56599,2.5
1600086319.0743463,57099,2.5
1600086320.0596824,57599,2.5
1600086320.989706,58099,0.0
1600086321.8872292,58599,0.0
1600086322.808443,59099,5.0
1600086323.7434313,59599,3.3333332538604736
1600086324.657541,60099,3.3333332538604736
1600086325.5612323,60599,0.0
1600086326.462351,61099,0.0
1600086327.355839,61599,0.0
1600086328.2356334,62099,3.3333332538604736
1600086329.126698,62599,3.3333332538604736
1600086330.0419595,63099,0.0
1600086330.916577,63599,3.3333332538604736
1600086331.8018785,64099,5.0
1600086332.7031496,64599,5.0
1600086333.6116805,65099,5.0
1600086334.5101945,65599,0.0
1600086335.4109771,66099,3.3333332538604736
1600086336.315472,66599,5.0
1600086337.2194998,67099,5.0
1600086338.13919,67599,3.3333332538604736
1600086339.1542556,68099,0.0
1600086340.0557818,68599,2.5
1600086340.9414923,69099,3.3333332538604736
1600086341.8375924,69599,3.3333332538604736
1600086342.7674763,70099,5.0
1600086343.682888,70599,5.0
1600086344.6223965,71099,nan
1600086345.5175977,71599,0.0
1600086346.423666,72099,2.5
1600086347.3064735,72599,5.0
1600086348.2697527,73099,5.0
1600086349.1754313,73599,3.3333332538604736
1600086350.0641153,74099,5.0
1600086350.9643462,74599,5.0
1600086351.8582983,75099,3.3333332538604736
1600086352.7544491,75599,0.0
1600086353.6416628,76099,5.0
1600086354.5462127,76599,3.3333332538604736
1600086355.4434545,77099,4.0
1600086356.3360112,77599,nan
1600086357.2498124,78099,3.3333332538604736
1600086358.2337174,78599,2.5
1600086359.1494617,79099,2.5
1600086360.0658753,79599,5.0
1600086360.9845355,80099,0.0
1600086361.8754728,80599,0.0
1600086362.7838907,81099,3.3333332538604736
1600086363.6914015,81599,5.0
1600086364.5844805,82099,0.0
1600086365.493074,82599,0.0
1600086366.384615,83099,4.0
1600086367.2744908,83599,2.0
1600086368.180568,84099,5.0
1600086369.0816371,84599,3.3333332538604736
1600086369.9867952,85099,3.3333332538604736
1600086370.8913999,85599,5.0
1600086371.932535,86099,nan
1600086372.8632066,86599,3.3333332538604736
1600086373.7490633,87099,0.0
1600086374.66959,87599,0.0
1600086375.5615098,88099,3.3333332538604736
1600086376.482481,88599,nan
1600086377.3685603,89099,3.3333332538604736
1600086378.2665846,89599,5.0
1600086379.1727092,90099,3.3333332538604736
1600086380.0839536,90599,3.3333332538604736
1600086380.98877,91099,3.3333332538604736
1600086381.898457,91599,0.0
